"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 19, -0.350404, 0.000000, -0.017787, -0.145336, -0.050208, -0.016890
100.000000, 0, -0.347316, 0.000000, -0.541780, -0.002914, -0.000420, -0.016786
100.000000, 1, -0.347316, 0.000000, -0.436820, -0.005273, -0.001468, -0.016786
100.000000, 2, -0.347316, 0.000000, -0.352556, -0.009901, -0.003058, -0.016786
100.000000, 3, -0.347316, 0.000000, -0.284908, -0.016780, -0.005370, -0.016786
100.000000, 4, -0.347316, 0.000000, -0.230599, -0.025754, -0.008441, -0.016786
100.000000, 5, -0.347316, 0.000000, -0.186998, -0.036307, -0.012165, -0.016786
100.000000, 6, -0.347316, 0.000000, -0.151995, -0.047471, -0.016328, -0.016786
100.000000, 7, -0.347316, 0.000000, -0.123894, -0.058695, -0.020746, -0.016786
100.000000, 8, -0.347316, 0.000000, -0.101334, -0.069786, -0.025217, -0.016786
100.000000, 9, -0.347316, 0.000000, -0.083222, -0.080897, -0.029560, -0.016786
100.000000, 10, -0.347316, 0.000000, -0.068682, -0.092188, -0.033653, -0.016786
100.000000, 11, -0.347316, 0.000000, -0.057009, -0.103285, -0.037378, -0.016786
100.000000, 12, -0.347316, 0.000000, -0.047637, -0.113227, -0.040681, -0.016786
